Bird Name,Audio File Name,Path,Bird Index
BLACK-CAPPED CHICKADEE,XC77884.wav,BLACK-CAPPED CHICKADEE\XC77884.wav,12
BLACK-CAPPED CHICKADEE,XC86760.wav,BLACK-CAPPED CHICKADEE\XC86760.wav,12
BLACK-NECKED GREBE,XC110082.wav,BLACK-NECKED GREBE\XC110082.wav,13
BLACK-NECKED GREBE,XC122568.wav,BLACK-NECKED GREBE\XC122568.wav,13
BLACK-NECKED GREBE,XC138474.wav,BLACK-NECKED GREBE\XC138474.wav,13
BLACK-NECKED GREBE,XC142834.wav,BLACK-NECKED GREBE\XC142834.wav,13
BLACK-NECKED GREBE,XC142835.wav,BLACK-NECKED GREBE\XC142835.wav,13
BLACK-NECKED GREBE,XC142836.wav,BLACK-NECKED GREBE\XC142836.wav,13
BLACK-NECKED GREBE,XC182449.wav,BLACK-NECKED GREBE\XC182449.wav,13
BLACK-NECKED GREBE,XC182450.wav,BLACK-NECKED GREBE\XC182450.wav,13
BLACK-NECKED GREBE,XC182451.wav,BLACK-NECKED GREBE\XC182451.wav,13
BLACK-NECKED GREBE,XC182452.wav,BLACK-NECKED GREBE\XC182452.wav,13
BLACK-NECKED GREBE,XC182453.wav,BLACK-NECKED GREBE\XC182453.wav,13
BLACK-NECKED GREBE,XC195624.wav,BLACK-NECKED GREBE\XC195624.wav,13
BLACK-NECKED GREBE,XC218713.wav,BLACK-NECKED GREBE\XC218713.wav,13
BLACK-NECKED GREBE,XC253358.wav,BLACK-NECKED GREBE\XC253358.wav,13
BLACK-NECKED GREBE,XC267199.wav,BLACK-NECKED GREBE\XC267199.wav,13
BLACK-NECKED GREBE,XC26932.wav,BLACK-NECKED GREBE\XC26932.wav,13
BLACK-NECKED GREBE,XC269807.wav,BLACK-NECKED GREBE\XC269807.wav,13
BLACK-NECKED GREBE,XC278517.wav,BLACK-NECKED GREBE\XC278517.wav,13
BLACK-NECKED GREBE,XC287908.wav,BLACK-NECKED GREBE\XC287908.wav,13
BLACK-NECKED GREBE,XC289236.wav,BLACK-NECKED GREBE\XC289236.wav,13
BLACK-NECKED GREBE,XC296171.wav,BLACK-NECKED GREBE\XC296171.wav,13
BLACK-NECKED GREBE,XC296172.wav,BLACK-NECKED GREBE\XC296172.wav,13
BLACK-NECKED GREBE,XC317362.wav,BLACK-NECKED GREBE\XC317362.wav,13
BLACK-NECKED GREBE,XC323218.wav,BLACK-NECKED GREBE\XC323218.wav,13
BLACK-NECKED GREBE,XC340749.wav,BLACK-NECKED GREBE\XC340749.wav,13
BLACK-NECKED GREBE,XC341526.wav,BLACK-NECKED GREBE\XC341526.wav,13
BLACK-NECKED GREBE,XC341527.wav,BLACK-NECKED GREBE\XC341527.wav,13
BLACK-NECKED GREBE,XC343279.wav,BLACK-NECKED GREBE\XC343279.wav,13
BLACK-NECKED GREBE,XC364457.wav,BLACK-NECKED GREBE\XC364457.wav,13
BLACK-NECKED GREBE,XC376211.wav,BLACK-NECKED GREBE\XC376211.wav,13
BLACK-NECKED GREBE,XC420088.wav,BLACK-NECKED GREBE\XC420088.wav,13
BLACK-NECKED GREBE,XC425725.wav,BLACK-NECKED GREBE\XC425725.wav,13
BLACK-NECKED GREBE,XC448842.wav,BLACK-NECKED GREBE\XC448842.wav,13
BLACK-NECKED GREBE,XC463284.wav,BLACK-NECKED GREBE\XC463284.wav,13
BLACK-NECKED GREBE,XC463852.wav,BLACK-NECKED GREBE\XC463852.wav,13
BLACK-NECKED GREBE,XC480233.wav,BLACK-NECKED GREBE\XC480233.wav,13
BLACK-NECKED GREBE,XC481370.wav,BLACK-NECKED GREBE\XC481370.wav,13
BLACK-THROATED SPARROW,XC109946.wav,BLACK-THROATED SPARROW\XC109946.wav,14
BLACK-THROATED SPARROW,XC109947.wav,BLACK-THROATED SPARROW\XC109947.wav,14
BLACK-THROATED SPARROW,XC109948.wav,BLACK-THROATED SPARROW\XC109948.wav,14
BLACK-THROATED SPARROW,XC109949.wav,BLACK-THROATED SPARROW\XC109949.wav,14
BLACK-THROATED SPARROW,XC109950.wav,BLACK-THROATED SPARROW\XC109950.wav,14
BLACK-THROATED SPARROW,XC109951.wav,BLACK-THROATED SPARROW\XC109951.wav,14
BLACK-THROATED SPARROW,XC11722.wav,BLACK-THROATED SPARROW\XC11722.wav,14
BLACK-THROATED SPARROW,XC123363.wav,BLACK-THROATED SPARROW\XC123363.wav,14
BLACK-THROATED SPARROW,XC123364.wav,BLACK-THROATED SPARROW\XC123364.wav,14
BLACK-THROATED SPARROW,XC125090.wav,BLACK-THROATED SPARROW\XC125090.wav,14
BLACK-THROATED SPARROW,XC133969.wav,BLACK-THROATED SPARROW\XC133969.wav,14
BLACK-THROATED SPARROW,XC133979.wav,BLACK-THROATED SPARROW\XC133979.wav,14
BLACK-THROATED SPARROW,XC135688.wav,BLACK-THROATED SPARROW\XC135688.wav,14
BLACK-THROATED SPARROW,XC146148.wav,BLACK-THROATED SPARROW\XC146148.wav,14
BLACK-THROATED SPARROW,XC147288.wav,BLACK-THROATED SPARROW\XC147288.wav,14
BLACK-THROATED SPARROW,XC172486.wav,BLACK-THROATED SPARROW\XC172486.wav,14
BLACK-THROATED SPARROW,XC172487.wav,BLACK-THROATED SPARROW\XC172487.wav,14
BLACK-THROATED SPARROW,XC178886.wav,BLACK-THROATED SPARROW\XC178886.wav,14
BLACK-THROATED SPARROW,XC205773.wav,BLACK-THROATED SPARROW\XC205773.wav,14
BLACK-THROATED SPARROW,XC216663.wav,BLACK-THROATED SPARROW\XC216663.wav,14
BLACK-THROATED SPARROW,XC217970.wav,BLACK-THROATED SPARROW\XC217970.wav,14
BLACK-THROATED SPARROW,XC236567.wav,BLACK-THROATED SPARROW\XC236567.wav,14
BLACK-THROATED SPARROW,XC247618.wav,BLACK-THROATED SPARROW\XC247618.wav,14
BLACK-THROATED SPARROW,XC247690.wav,BLACK-THROATED SPARROW\XC247690.wav,14
BLACK-THROATED SPARROW,XC253150.wav,BLACK-THROATED SPARROW\XC253150.wav,14
BLACK-THROATED SPARROW,XC254467.wav,BLACK-THROATED SPARROW\XC254467.wav,14
BLACK-THROATED SPARROW,XC282761.wav,BLACK-THROATED SPARROW\XC282761.wav,14
BLACK-THROATED SPARROW,XC284019.wav,BLACK-THROATED SPARROW\XC284019.wav,14
BLACK-THROATED SPARROW,XC284020.wav,BLACK-THROATED SPARROW\XC284020.wav,14
BLACK-THROATED SPARROW,XC289367.wav,BLACK-THROATED SPARROW\XC289367.wav,14
BLACK-THROATED SPARROW,XC297533.wav,BLACK-THROATED SPARROW\XC297533.wav,14
BLACK-THROATED SPARROW,XC314138.wav,BLACK-THROATED SPARROW\XC314138.wav,14
BLACK-THROATED SPARROW,XC322601.wav,BLACK-THROATED SPARROW\XC322601.wav,14
BLACK-THROATED SPARROW,XC322604.wav,BLACK-THROATED SPARROW\XC322604.wav,14
BLACK-THROATED SPARROW,XC322605.wav,BLACK-THROATED SPARROW\XC322605.wav,14
BLACK-THROATED SPARROW,XC322609.wav,BLACK-THROATED SPARROW\XC322609.wav,14
BLACK-THROATED SPARROW,XC322611.wav,BLACK-THROATED SPARROW\XC322611.wav,14
BLACK-THROATED SPARROW,XC322618.wav,BLACK-THROATED SPARROW\XC322618.wav,14
BLACK-THROATED SPARROW,XC322621.wav,BLACK-THROATED SPARROW\XC322621.wav,14
BLACK-THROATED SPARROW,XC322623.wav,BLACK-THROATED SPARROW\XC322623.wav,14
BLACK-THROATED SPARROW,XC322626.wav,BLACK-THROATED SPARROW\XC322626.wav,14
BLACK-THROATED SPARROW,XC322630.wav,BLACK-THROATED SPARROW\XC322630.wav,14
BLACK-THROATED SPARROW,XC322633.wav,BLACK-THROATED SPARROW\XC322633.wav,14
BLACK-THROATED SPARROW,XC322635.wav,BLACK-THROATED SPARROW\XC322635.wav,14
BLACK-THROATED SPARROW,XC322637.wav,BLACK-THROATED SPARROW\XC322637.wav,14
BLACK-THROATED SPARROW,XC322639.wav,BLACK-THROATED SPARROW\XC322639.wav,14
BLACK-THROATED SPARROW,XC326721.wav,BLACK-THROATED SPARROW\XC326721.wav,14
BLACK-THROATED SPARROW,XC330199.wav,BLACK-THROATED SPARROW\XC330199.wav,14
BLACK-THROATED SPARROW,XC354556.wav,BLACK-THROATED SPARROW\XC354556.wav,14
BLACK-THROATED SPARROW,XC358903.wav,BLACK-THROATED SPARROW\XC358903.wav,14
BLACK-THROATED SPARROW,XC358904.wav,BLACK-THROATED SPARROW\XC358904.wav,14
BLACK-THROATED SPARROW,XC364698.wav,BLACK-THROATED SPARROW\XC364698.wav,14
BLACK-THROATED SPARROW,XC364709.wav,BLACK-THROATED SPARROW\XC364709.wav,14
BLACK-THROATED SPARROW,XC367875.wav,BLACK-THROATED SPARROW\XC367875.wav,14
BLACK-THROATED SPARROW,XC367878.wav,BLACK-THROATED SPARROW\XC367878.wav,14
BLACK-THROATED SPARROW,XC370064.wav,BLACK-THROATED SPARROW\XC370064.wav,14
BLACK-THROATED SPARROW,XC370949.wav,BLACK-THROATED SPARROW\XC370949.wav,14
BLACK-THROATED SPARROW,XC377521.wav,BLACK-THROATED SPARROW\XC377521.wav,14
BLACK-THROATED SPARROW,XC381103.wav,BLACK-THROATED SPARROW\XC381103.wav,14
BLACK-THROATED SPARROW,XC381110.wav,BLACK-THROATED SPARROW\XC381110.wav,14
BLACK-THROATED SPARROW,XC382032.wav,BLACK-THROATED SPARROW\XC382032.wav,14
BLACK-THROATED SPARROW,XC382113.wav,BLACK-THROATED SPARROW\XC382113.wav,14
BLACK-THROATED SPARROW,XC382114.wav,BLACK-THROATED SPARROW\XC382114.wav,14
BLACK-THROATED SPARROW,XC383467.wav,BLACK-THROATED SPARROW\XC383467.wav,14
BLACK-THROATED SPARROW,XC384697.wav,BLACK-THROATED SPARROW\XC384697.wav,14
BLACK-THROATED SPARROW,XC384698.wav,BLACK-THROATED SPARROW\XC384698.wav,14
BLACK-THROATED SPARROW,XC411457.wav,BLACK-THROATED SPARROW\XC411457.wav,14
BLACK-THROATED SPARROW,XC415384.wav,BLACK-THROATED SPARROW\XC415384.wav,14
BLACK-THROATED SPARROW,XC418011.wav,BLACK-THROATED SPARROW\XC418011.wav,14
BLACK-THROATED SPARROW,XC418016.wav,BLACK-THROATED SPARROW\XC418016.wav,14
BLACK-THROATED SPARROW,XC418034.wav,BLACK-THROATED SPARROW\XC418034.wav,14
BLACK-THROATED SPARROW,XC418918.wav,BLACK-THROATED SPARROW\XC418918.wav,14
BLACK-THROATED SPARROW,XC420259.wav,BLACK-THROATED SPARROW\XC420259.wav,14
BLACK-THROATED SPARROW,XC420261.wav,BLACK-THROATED SPARROW\XC420261.wav,14
BLACK-THROATED SPARROW,XC425131.wav,BLACK-THROATED SPARROW\XC425131.wav,14
BLACK-THROATED SPARROW,XC435478.wav,BLACK-THROATED SPARROW\XC435478.wav,14
BLACK-THROATED SPARROW,XC444623.wav,BLACK-THROATED SPARROW\XC444623.wav,14
BLACK-THROATED SPARROW,XC444624.wav,BLACK-THROATED SPARROW\XC444624.wav,14
BLACK-THROATED SPARROW,XC460094.wav,BLACK-THROATED SPARROW\XC460094.wav,14
BLACK-THROATED SPARROW,XC460095.wav,BLACK-THROATED SPARROW\XC460095.wav,14
BLACK-THROATED SPARROW,XC460096.wav,BLACK-THROATED SPARROW\XC460096.wav,14
BLACK-THROATED SPARROW,XC465378.wav,BLACK-THROATED SPARROW\XC465378.wav,14
BLACK-THROATED SPARROW,XC469882.wav,BLACK-THROATED SPARROW\XC469882.wav,14
BLACK-THROATED SPARROW,XC469883.wav,BLACK-THROATED SPARROW\XC469883.wav,14
BLACK-THROATED SPARROW,XC482275.wav,BLACK-THROATED SPARROW\XC482275.wav,14
BLACK-THROATED SPARROW,XC484906.wav,BLACK-THROATED SPARROW\XC484906.wav,14
BLACK-THROATED SPARROW,XC492406.wav,BLACK-THROATED SPARROW\XC492406.wav,14
BLACK-THROATED SPARROW,XC495169.wav,BLACK-THROATED SPARROW\XC495169.wav,14
BLACK-THROATED SPARROW,XC495327.wav,BLACK-THROATED SPARROW\XC495327.wav,14
BLACK-THROATED SPARROW,XC495474.wav,BLACK-THROATED SPARROW\XC495474.wav,14
BLACK-THROATED SPARROW,XC496280.wav,BLACK-THROATED SPARROW\XC496280.wav,14
BLACK-THROATED SPARROW,XC497300.wav,BLACK-THROATED SPARROW\XC497300.wav,14
BLACK-THROATED SPARROW,XC52309.wav,BLACK-THROATED SPARROW\XC52309.wav,14
BLACK-THROATED SPARROW,XC52310.wav,BLACK-THROATED SPARROW\XC52310.wav,14
BLUE GROSBEAK,XC112499.wav,BLUE GROSBEAK\XC112499.wav,15
BLUE GROSBEAK,XC112579.wav,BLUE GROSBEAK\XC112579.wav,15
BLUE GROSBEAK,XC123302.wav,BLUE GROSBEAK\XC123302.wav,15
BLUE GROSBEAK,XC124268.wav,BLUE GROSBEAK\XC124268.wav,15
BLUE GROSBEAK,XC133469.wav,BLUE GROSBEAK\XC133469.wav,15
BLUE GROSBEAK,XC135026.wav,BLUE GROSBEAK\XC135026.wav,15
BLUE GROSBEAK,XC136115.wav,BLUE GROSBEAK\XC136115.wav,15
BLUE GROSBEAK,XC138706.wav,BLUE GROSBEAK\XC138706.wav,15
BLUE GROSBEAK,XC149087.wav,BLUE GROSBEAK\XC149087.wav,15
BLUE GROSBEAK,XC158380.wav,BLUE GROSBEAK\XC158380.wav,15
BLUE GROSBEAK,XC172971.wav,BLUE GROSBEAK\XC172971.wav,15
BLUE GROSBEAK,XC177352.wav,BLUE GROSBEAK\XC177352.wav,15
BLUE GROSBEAK,XC177358.wav,BLUE GROSBEAK\XC177358.wav,15
BLUE GROSBEAK,XC184213.wav,BLUE GROSBEAK\XC184213.wav,15
BLUE GROSBEAK,XC186284.wav,BLUE GROSBEAK\XC186284.wav,15
BLUE GROSBEAK,XC187607.wav,BLUE GROSBEAK\XC187607.wav,15
BLUE GROSBEAK,XC191550.wav,BLUE GROSBEAK\XC191550.wav,15
BLUE GROSBEAK,XC196699.wav,BLUE GROSBEAK\XC196699.wav,15
BLUE GROSBEAK,XC202749.wav,BLUE GROSBEAK\XC202749.wav,15
BLUE GROSBEAK,XC205807.wav,BLUE GROSBEAK\XC205807.wav,15
BLUE GROSBEAK,XC217024.wav,BLUE GROSBEAK\XC217024.wav,15
BLUE GROSBEAK,XC217046.wav,BLUE GROSBEAK\XC217046.wav,15
BLUE GROSBEAK,XC217981.wav,BLUE GROSBEAK\XC217981.wav,15
BLUE GROSBEAK,XC217982.wav,BLUE GROSBEAK\XC217982.wav,15
BLUE GROSBEAK,XC217983.wav,BLUE GROSBEAK\XC217983.wav,15
BLUE GROSBEAK,XC246200.wav,BLUE GROSBEAK\XC246200.wav,15
BLUE GROSBEAK,XC253386.wav,BLUE GROSBEAK\XC253386.wav,15
BLUE GROSBEAK,XC253397.wav,BLUE GROSBEAK\XC253397.wav,15
BLUE GROSBEAK,XC254068.wav,BLUE GROSBEAK\XC254068.wav,15
BLUE GROSBEAK,XC254960.wav,BLUE GROSBEAK\XC254960.wav,15
BLUE GROSBEAK,XC254962.wav,BLUE GROSBEAK\XC254962.wav,15
BLUE GROSBEAK,XC255438.wav,BLUE GROSBEAK\XC255438.wav,15
BLUE GROSBEAK,XC261423.wav,BLUE GROSBEAK\XC261423.wav,15
BLUE GROSBEAK,XC265422.wav,BLUE GROSBEAK\XC265422.wav,15
BLUE GROSBEAK,XC265423.wav,BLUE GROSBEAK\XC265423.wav,15
BLUE GROSBEAK,XC267288.wav,BLUE GROSBEAK\XC267288.wav,15
BLUE GROSBEAK,XC269491.wav,BLUE GROSBEAK\XC269491.wav,15
BLUE GROSBEAK,XC269493.wav,BLUE GROSBEAK\XC269493.wav,15
BLUE GROSBEAK,XC270195.wav,BLUE GROSBEAK\XC270195.wav,15
BLUE GROSBEAK,XC270198.wav,BLUE GROSBEAK\XC270198.wav,15
BLUE GROSBEAK,XC279682.wav,BLUE GROSBEAK\XC279682.wav,15
BLUE GROSBEAK,XC283403.wav,BLUE GROSBEAK\XC283403.wav,15
BLUE GROSBEAK,XC283406.wav,BLUE GROSBEAK\XC283406.wav,15
BLUE GROSBEAK,XC283608.wav,BLUE GROSBEAK\XC283608.wav,15
BLUE GROSBEAK,XC28786.wav,BLUE GROSBEAK\XC28786.wav,15
BLUE GROSBEAK,XC301528.wav,BLUE GROSBEAK\XC301528.wav,15
BLUE GROSBEAK,XC301529.wav,BLUE GROSBEAK\XC301529.wav,15
BLUE GROSBEAK,XC321208.wav,BLUE GROSBEAK\XC321208.wav,15
BLUE GROSBEAK,XC321550.wav,BLUE GROSBEAK\XC321550.wav,15
BLUE GROSBEAK,XC321768.wav,BLUE GROSBEAK\XC321768.wav,15
BLUE GROSBEAK,XC321814.wav,BLUE GROSBEAK\XC321814.wav,15
BLUE GROSBEAK,XC322478.wav,BLUE GROSBEAK\XC322478.wav,15
BLUE GROSBEAK,XC322479.wav,BLUE GROSBEAK\XC322479.wav,15
BLUE GROSBEAK,XC322480.wav,BLUE GROSBEAK\XC322480.wav,15
BLUE GROSBEAK,XC322481.wav,BLUE GROSBEAK\XC322481.wav,15
BLUE GROSBEAK,XC327255.wav,BLUE GROSBEAK\XC327255.wav,15
BLUE GROSBEAK,XC327584.wav,BLUE GROSBEAK\XC327584.wav,15
BLUE GROSBEAK,XC327706.wav,BLUE GROSBEAK\XC327706.wav,15
BLUE GROSBEAK,XC327807.wav,BLUE GROSBEAK\XC327807.wav,15
BLUE GROSBEAK,XC330312.wav,BLUE GROSBEAK\XC330312.wav,15
BLUE GROSBEAK,XC331198.wav,BLUE GROSBEAK\XC331198.wav,15
BLUE GROSBEAK,XC332948.wav,BLUE GROSBEAK\XC332948.wav,15
BLUE GROSBEAK,XC373049.wav,BLUE GROSBEAK\XC373049.wav,15
BLUE GROSBEAK,XC376027.wav,BLUE GROSBEAK\XC376027.wav,15
BLUE GROSBEAK,XC376029.wav,BLUE GROSBEAK\XC376029.wav,15
BLUE GROSBEAK,XC380169.wav,BLUE GROSBEAK\XC380169.wav,15
BLUE GROSBEAK,XC380425.wav,BLUE GROSBEAK\XC380425.wav,15
BLUE GROSBEAK,XC382039.wav,BLUE GROSBEAK\XC382039.wav,15
BLUE GROSBEAK,XC382040.wav,BLUE GROSBEAK\XC382040.wav,15
BLUE GROSBEAK,XC383439.wav,BLUE GROSBEAK\XC383439.wav,15
BLUE GROSBEAK,XC383440.wav,BLUE GROSBEAK\XC383440.wav,15
BLUE GROSBEAK,XC384058.wav,BLUE GROSBEAK\XC384058.wav,15
BLUE GROSBEAK,XC388493.wav,BLUE GROSBEAK\XC388493.wav,15
BLUE GROSBEAK,XC388494.wav,BLUE GROSBEAK\XC388494.wav,15
BLUE GROSBEAK,XC388495.wav,BLUE GROSBEAK\XC388495.wav,15
BLUE GROSBEAK,XC389967.wav,BLUE GROSBEAK\XC389967.wav,15
BLUE GROSBEAK,XC416814.wav,BLUE GROSBEAK\XC416814.wav,15
BLUE GROSBEAK,XC416815.wav,BLUE GROSBEAK\XC416815.wav,15
BLUE GROSBEAK,XC418346.wav,BLUE GROSBEAK\XC418346.wav,15
BLUE GROSBEAK,XC418834.wav,BLUE GROSBEAK\XC418834.wav,15
BLUE GROSBEAK,XC425793.wav,BLUE GROSBEAK\XC425793.wav,15
BLUE GROSBEAK,XC428726.wav,BLUE GROSBEAK\XC428726.wav,15
BLUE GROSBEAK,XC428729.wav,BLUE GROSBEAK\XC428729.wav,15
BLUE GROSBEAK,XC440607.wav,BLUE GROSBEAK\XC440607.wav,15
BLUE GROSBEAK,XC445622.wav,BLUE GROSBEAK\XC445622.wav,15
BLUE GROSBEAK,XC473680.wav,BLUE GROSBEAK\XC473680.wav,15
BLUE GROSBEAK,XC483214.wav,BLUE GROSBEAK\XC483214.wav,15
BLUE GROSBEAK,XC483215.wav,BLUE GROSBEAK\XC483215.wav,15
BLUE GROSBEAK,XC483735.wav,BLUE GROSBEAK\XC483735.wav,15
BLUE GROSBEAK,XC487219.wav,BLUE GROSBEAK\XC487219.wav,15
BLUE GROSBEAK,XC489429.wav,BLUE GROSBEAK\XC489429.wav,15
BLUE GROSBEAK,XC490508.wav,BLUE GROSBEAK\XC490508.wav,15
BLUE GROSBEAK,XC490518.wav,BLUE GROSBEAK\XC490518.wav,15
BLUE GROSBEAK,XC490521.wav,BLUE GROSBEAK\XC490521.wav,15
BLUE GROSBEAK,XC492384.wav,BLUE GROSBEAK\XC492384.wav,15
BLUE GROSBEAK,XC495252.wav,BLUE GROSBEAK\XC495252.wav,15
BLUE GROSBEAK,XC503186.wav,BLUE GROSBEAK\XC503186.wav,15
BLUE GROSBEAK,XC503191.wav,BLUE GROSBEAK\XC503191.wav,15
BLUE GROSBEAK,XC503194.wav,BLUE GROSBEAK\XC503194.wav,15
BLUE GROSBEAK,XC52312.wav,BLUE GROSBEAK\XC52312.wav,15
BOBOLINK,XC112501.wav,BOBOLINK\XC112501.wav,16
BOBOLINK,XC147289.wav,BOBOLINK\XC147289.wav,16
BOBOLINK,XC153879.wav,BOBOLINK\XC153879.wav,16
BOBOLINK,XC155548.wav,BOBOLINK\XC155548.wav,16
BOBOLINK,XC177471.wav,BOBOLINK\XC177471.wav,16
BOBOLINK,XC177472.wav,BOBOLINK\XC177472.wav,16
BOBOLINK,XC178244.wav,BOBOLINK\XC178244.wav,16
BOBOLINK,XC179960.wav,BOBOLINK\XC179960.wav,16
BOBOLINK,XC179961.wav,BOBOLINK\XC179961.wav,16
BOBOLINK,XC179962.wav,BOBOLINK\XC179962.wav,16
BOBOLINK,XC180230.wav,BOBOLINK\XC180230.wav,16
BOBOLINK,XC182689.wav,BOBOLINK\XC182689.wav,16
BOBOLINK,XC185518.wav,BOBOLINK\XC185518.wav,16
BOBOLINK,XC185521.wav,BOBOLINK\XC185521.wav,16
BOBOLINK,XC185812.wav,BOBOLINK\XC185812.wav,16
BOBOLINK,XC185814.wav,BOBOLINK\XC185814.wav,16
BOBOLINK,XC185815.wav,BOBOLINK\XC185815.wav,16
BOBOLINK,XC185817.wav,BOBOLINK\XC185817.wav,16
BOBOLINK,XC185819.wav,BOBOLINK\XC185819.wav,16
BOBOLINK,XC185821.wav,BOBOLINK\XC185821.wav,16
BOBOLINK,XC199590.wav,BOBOLINK\XC199590.wav,16
BOBOLINK,XC237361.wav,BOBOLINK\XC237361.wav,16
BOBOLINK,XC246110.wav,BOBOLINK\XC246110.wav,16
BOBOLINK,XC246112.wav,BOBOLINK\XC246112.wav,16
BOBOLINK,XC253399.wav,BOBOLINK\XC253399.wav,16
BOBOLINK,XC254449.wav,BOBOLINK\XC254449.wav,16
BOBOLINK,XC278827.wav,BOBOLINK\XC278827.wav,16
BOBOLINK,XC278828.wav,BOBOLINK\XC278828.wav,16
BOBOLINK,XC278925.wav,BOBOLINK\XC278925.wav,16
BOBOLINK,XC278928.wav,BOBOLINK\XC278928.wav,16
BOBOLINK,XC292085.wav,BOBOLINK\XC292085.wav,16
BOBOLINK,XC296883.wav,BOBOLINK\XC296883.wav,16
BOBOLINK,XC296884.wav,BOBOLINK\XC296884.wav,16
BOBOLINK,XC296886.wav,BOBOLINK\XC296886.wav,16
BOBOLINK,XC296887.wav,BOBOLINK\XC296887.wav,16
BOBOLINK,XC296888.wav,BOBOLINK\XC296888.wav,16
BOBOLINK,XC296892.wav,BOBOLINK\XC296892.wav,16
BOBOLINK,XC31047.wav,BOBOLINK\XC31047.wav,16
BOBOLINK,XC31049.wav,BOBOLINK\XC31049.wav,16
BOBOLINK,XC31202.wav,BOBOLINK\XC31202.wav,16
BOBOLINK,XC31203.wav,BOBOLINK\XC31203.wav,16
BOBOLINK,XC31204.wav,BOBOLINK\XC31204.wav,16
BOBOLINK,XC31205.wav,BOBOLINK\XC31205.wav,16
BOBOLINK,XC31206.wav,BOBOLINK\XC31206.wav,16
BOBOLINK,XC313482.wav,BOBOLINK\XC313482.wav,16
BOBOLINK,XC313534.wav,BOBOLINK\XC313534.wav,16
BOBOLINK,XC314099.wav,BOBOLINK\XC314099.wav,16
BOBOLINK,XC314298.wav,BOBOLINK\XC314298.wav,16
BOBOLINK,XC317040.wav,BOBOLINK\XC317040.wav,16
BOBOLINK,XC317206.wav,BOBOLINK\XC317206.wav,16
BOBOLINK,XC318349.wav,BOBOLINK\XC318349.wav,16
BOBOLINK,XC318350.wav,BOBOLINK\XC318350.wav,16
BOBOLINK,XC319716.wav,BOBOLINK\XC319716.wav,16
BOBOLINK,XC326730.wav,BOBOLINK\XC326730.wav,16
BOBOLINK,XC328931.wav,BOBOLINK\XC328931.wav,16
BOBOLINK,XC333314.wav,BOBOLINK\XC333314.wav,16
BOBOLINK,XC337962.wav,BOBOLINK\XC337962.wav,16
BOBOLINK,XC372594.wav,BOBOLINK\XC372594.wav,16
BOBOLINK,XC373488.wav,BOBOLINK\XC373488.wav,16
BOBOLINK,XC381413.wav,BOBOLINK\XC381413.wav,16
BOBOLINK,XC381414.wav,BOBOLINK\XC381414.wav,16
BOBOLINK,XC388172.wav,BOBOLINK\XC388172.wav,16
BOBOLINK,XC389979.wav,BOBOLINK\XC389979.wav,16
BOBOLINK,XC392962.wav,BOBOLINK\XC392962.wav,16
BOBOLINK,XC392963.wav,BOBOLINK\XC392963.wav,16
BOBOLINK,XC394751.wav,BOBOLINK\XC394751.wav,16
BOBOLINK,XC420908.wav,BOBOLINK\XC420908.wav,16
BOBOLINK,XC428385.wav,BOBOLINK\XC428385.wav,16
BOBOLINK,XC433094.wav,BOBOLINK\XC433094.wav,16
BOBOLINK,XC453943.wav,BOBOLINK\XC453943.wav,16
BOBOLINK,XC460832.wav,BOBOLINK\XC460832.wav,16
BOBOLINK,XC477784.wav,BOBOLINK\XC477784.wav,16
BOBOLINK,XC48027.wav,BOBOLINK\XC48027.wav,16
BOBOLINK,XC48028.wav,BOBOLINK\XC48028.wav,16
BOBOLINK,XC48029.wav,BOBOLINK\XC48029.wav,16
BOBOLINK,XC50586.wav,BOBOLINK\XC50586.wav,16
BOBOLINK,XC50587.wav,BOBOLINK\XC50587.wav,16
BOBOLINK,XC50588.wav,BOBOLINK\XC50588.wav,16
BOBOLINK,XC50589.wav,BOBOLINK\XC50589.wav,16
BOBOLINK,XC50590.wav,BOBOLINK\XC50590.wav,16
BOBOLINK,XC50591.wav,BOBOLINK\XC50591.wav,16
BOBOLINK,XC50592.wav,BOBOLINK\XC50592.wav,16
BOBOLINK,XC50593.wav,BOBOLINK\XC50593.wav,16
BOBOLINK,XC50594.wav,BOBOLINK\XC50594.wav,16
BOBOLINK,XC50595.wav,BOBOLINK\XC50595.wav,16
BOBOLINK,XC50596.wav,BOBOLINK\XC50596.wav,16
BOBOLINK,XC50597.wav,BOBOLINK\XC50597.wav,16
BOBOLINK,XC50598.wav,BOBOLINK\XC50598.wav,16
BOBOLINK,XC50599.wav,BOBOLINK\XC50599.wav,16
BOBOLINK,XC50600.wav,BOBOLINK\XC50600.wav,16
BOBOLINK,XC50601.wav,BOBOLINK\XC50601.wav,16
BOBOLINK,XC50602.wav,BOBOLINK\XC50602.wav,16
BOBOLINK,XC50603.wav,BOBOLINK\XC50603.wav,16
BOBOLINK,XC50604.wav,BOBOLINK\XC50604.wav,16
BOBOLINK,XC50605.wav,BOBOLINK\XC50605.wav,16
BOBOLINK,XC50606.wav,BOBOLINK\XC50606.wav,16
BOBOLINK,XC50607.wav,BOBOLINK\XC50607.wav,16
BOBOLINK,XC50608.wav,BOBOLINK\XC50608.wav,16
BOBOLINK,XC50609.wav,BOBOLINK\XC50609.wav,16
BOBOLINK,XC50610.wav,BOBOLINK\XC50610.wav,16
BROWN THRASHER,XC111138.wav,BROWN THRASHER\XC111138.wav,17
